Type,air_temp,process_temp,rotational_speed,torque,tool_wear,temp_difference,power,machine_failure,TWF,HDF,PWF,OSF,RNF
M,25.740960490527513,40.2755251347066,1343.9409249408918,23.430554550095874,18,14.534564644179085,3.2973069271134943,1,0,1,0,0,0
M,22.90295062086362,39.417445733819946,1201.4896747897624,41.04075848307925,58,16.514495112956325,5.163355765754981,1,0,1,0,0,0
H,22.47816930102999,31.733861997091246,1476.4855875920755,38.596781460004415,180,9.255692696061256,5.967287073626967,0,0,0,0,0,0
L,27.447919819814274,30.017597508504057,1475.7882495418896,40.503852287614464,214,2.569677688689783,6.259173745260923,0,0,0,0,0,0
M,25.500719634151626,34.04359872148444,1159.2578625221158,38.32907984909998,166,8.542879087332818,4.652700228094989,0,0,0,0,0,0
M,25.056986298090173,34.93290006369507,1428.4435012795727,52.36768964534518,126,9.8759137656049,7.832909523656429,0,0,0,0,0,0
H,25.09854799353063,35.44528007115895,1807.0750616625483,30.923460330040413,4,10.346732077628317,5.851415076725355,0,0,0,0,0,0
L,24.787721980350668,41.83452846484983,1600.8879274945343,36.497163896353726,167,17.046806484499164,6.118101473242101,0,0,0,0,0,0
M,27.434481290653146,35.92216674820303,1230.4673238199339,32.17332458647701,212,8.487685457549887,4.145363832702874,1,1,0,0,0,0
H,21.97076818960843,48.185566743400436,1560.8872685383178,26.788890612970626,185,26.214798553792004,4.37847521424623,0,0,0,0,0,0
M,21.887952837599162,42.22908345519615,1640.391530858875,39.31395478161469,99,20.341130617596985,6.752908740139215,0,0,0,0,0,0
H,23.12723696282418,33.492934083831194,1706.0540146470148,30.586450929112345,205,10.365697121007013,5.4640981572163385,0,0,0,0,0,0
L,25.578323295479905,26.12248977124683,1616.8421000076657,42.45673423208352,133,0.5441664757669251,7.188045584844949,0,0,0,0,0,0
L,28.610687479756976,46.940391872549654,1732.325555845366,42.71881908422573,18,18.329704392792678,7.7489949754072205,0,0,0,0,0,0
L,26.738167983010545,33.587757492199025,1651.1043598598624,41.58115764122691,67,6.84958950918848,7.188987504654448,0,0,0,0,0,0
L,26.184885428448194,39.64408509396564,1451.2077220105195,45.77690307463749,23,13.459199665517449,6.9562089247791645,1,0,1,0,0,0
M,24.840266137430948,31.66393703311578,1566.0803172206408,16.636320386390445,89,6.823670895684831,2.728148053204457,0,0,0,0,0,0
M,22.33494017200814,42.99321571421021,1454.2198786986007,54.953493169542384,233,20.65827554220207,8.368006510060345,1,0,1,0,0,0
L,26.02997964817433,39.23885871782776,1580.688155873122,39.39814969560193,146,13.208879069653431,6.52106686776484,0,0,0,0,0,0
L,29.051934131670265,29.564475062653994,1647.0244684164797,46.862014864342996,58,0.5125409309837288,8.081977499567508,1,0,0,1,0,0
L,24.51988468898294,25.225543277005716,1484.832395967055,30.00970880431467,60,0.705658588022775,4.665904484417191,0,0,0,0,0,0
M,23.878653270492133,35.943498811650535,1560.7110140582138,27.250896752582932,31,12.064845541158402,4.453484262274282,0,0,0,0,0,0
L,24.529513607219414,37.48563828678103,1403.406863346779,45.091370689332635,105,12.956124679561619,6.626339173101906,0,0,0,0,0,0
L,26.199502276984838,38.81360996690623,1438.9357507015563,47.24454382940635,44,12.61410768992139,7.118519700703604,0,0,0,0,0,0
L,25.223460370503865,31.111093942707093,1486.1997195867696,27.717438743131822,162,5.887633572203228,4.313471171487537,0,0,0,0,0,0
H,26.820028222229443,31.78115566981557,1387.930757035472,45.97391280058014,181,4.961127447586126,6.681529591329001,0,0,0,0,0,0
L,24.93309825150035,25.550661189789245,1765.4704890647474,47.00782530547978,231,0.617562938288895,8.690149563553465,1,1,0,1,0,0
H,24.517976740708438,32.23939974207394,1619.305175932515,46.288250332722065,233,7.721423001365505,7.84867050771066,1,1,0,0,0,0
H,25.45801195990849,26.844139348922724,1648.0464894432985,41.52932556491473,129,1.3861273890142343,7.166728712691681,0,0,0,0,0,0
L,23.920695646338643,31.43709085352676,1611.9913951769709,43.10373033075406,224,7.516395207188118,7.275690302953314,1,1,0,0,0,0
H,28.481529882889276,36.6407519535223,1533.9675900388138,57.10811602499976,201,8.159222070633021,9.172984200055062,1,1,0,0,0,0
L,26.64622879623323,36.56873085996578,1256.5355786730202,34.193961034251586,44,9.922502063732551,4.4990501167849235,0,0,0,0,0,0
M,22.800602825188676,31.62989588588442,1724.4187521318245,48.7625686925404,160,8.829293060695743,8.804930665500825,0,0,0,0,0,0
M,23.508481656931725,36.36041791869646,1916.250559303119,44.2117423218617,22,12.851936261764738,8.87128544000344,1,0,1,1,0,0
M,26.130674010332207,42.39016377557463,1632.3118118457323,26.281016023029448,225,16.25948976524242,4.492022291277269,1,0,1,0,0,0
M,25.366635091992826,33.609068096583265,1342.6193369420296,25.75568989775335,248,8.242433004590438,3.6209515490058775,0,0,0,0,0,0
H,25.60502341869615,28.604917456941994,1618.8231670455955,41.68163896905737,105,2.999894038245845,7.065466262150843,0,0,0,0,0,0
L,24.615745058767715,38.92803120330637,1340.0660112378985,24.004441783825136,163,14.312286144538653,3.368328434894544,1,0,1,0,0,0
L,25.910346073050867,40.46010107717755,1404.6707695087155,16.038506684621264,221,14.54975500412668,2.3590389032939925,1,1,0,0,0,0
L,24.662788262992585,31.51774666360983,1016.0226909111949,73.0183293229542,230,6.854958400617246,7.768406224559972,0,0,0,0,0,0
M,26.12675908681918,31.554789378330877,1773.9788816685584,30.336649413911573,68,5.428030291511696,5.635243497472458,0,0,0,0,0,0
M,26.546056462501795,25.08367204946629,1563.3803576298058,49.19044540565417,212,-1.4623844130355046,8.052709542435712,1,1,0,0,0,0
L,28.213480673276322,32.69578660525058,1614.5925238803095,42.34133147868169,207,4.48230593197426,7.158533744148426,0,0,0,0,0,0
M,23.97060151410808,30.38637845937686,1657.8919928094379,63.266723429879974,198,6.415776945268782,10.98318263724474,1,0,0,1,0,0
L,24.977762736348918,27.38546411299466,1595.492784828076,58.91841199159447,136,2.4077013766457434,9.843340442525337,1,0,0,1,0,0
L,22.562037178207667,33.17611070448236,1695.3728824198222,45.61414406788599,243,10.614073526274694,8.097694545286377,1,1,0,0,0,0
L,28.652522834078187,34.97533037649558,1773.0893011870144,25.813733797519365,120,6.32280754241739,4.792675939274474,0,0,0,0,0,0
L,21.04902408559232,34.0608854417986,1492.8480530902775,55.33671458239956,104,13.011861356206278,8.650189175785084,0,0,0,0,0,0
L,28.36573877706362,33.38057218092506,1167.7687893167642,27.581706389284843,234,5.014833403861438,3.3726760081157723,1,1,0,0,0,0
L,25.18693916458228,42.62177089032905,1331.2891812531989,50.717703871193265,87,17.434831725746772,7.070149786567862,1,0,1,0,0,0
L,25.836855860973294,36.53709930412352,1623.7780481126058,30.100784850147257,48,10.700243443150228,5.118009808442891,0,0,0,0,0,0
M,24.668661812540698,38.25364163377378,1294.559912360611,35.01038437895855,25,13.584979821233084,4.7458680767890975,1,0,1,0,0,0
L,25.062201316226584,44.0531864460718,1487.4170962110943,63.2512365538227,223,18.990985129845214,9.851410534727538,1,1,1,0,0,0
L,26.176169199489006,39.93450332775058,2000.1682793003672,42.45868227410887,234,13.758334128261577,8.892618792205795,1,0,1,1,0,0
M,21.726705076357483,33.63201398655509,1708.9369897195359,32.18974010496493,26,11.905308910197604,5.760234298935392,0,0,0,0,0,0
M,23.695747525812195,25.734975888672544,1097.6920896144836,37.81715971550523,168,2.0392283628603494,4.346764091245823,0,0,0,0,0,0
M,23.309885432382682,33.14339444304493,1966.210622027703,42.38427344844743,82,9.833509010662251,8.72632551426849,0,0,0,0,0,0
L,25.894809567071633,42.277345949679315,1773.4240778115914,31.468206960510685,199,16.382536382607682,5.843610042861567,0,0,0,0,0,0
H,25.008732396807705,39.899234265645056,1632.655156307959,46.52318677577792,228,14.890501868837351,7.953541442654667,1,1,1,0,0,0
H,26.236191680857615,33.16312134165636,1526.9018042438593,31.85160639480947,133,6.926929660798741,5.0925942693507675,0,0,0,0,0,0
M,25.329550008362713,34.604757476339394,1224.1317834760873,18.5897837556473,210,9.275207467976681,2.3828633657838036,0,0,0,0,0,0
H,27.117177671631993,35.63909268564297,1425.3718698967082,37.81923184507591,106,8.521915014010979,5.644656462101883,0,0,0,0,0,0
M,23.51945141798249,31.920147734572026,1103.3489569640565,33.936284547936935,86,8.400696316589535,3.920792058555146,0,0,0,0,0,0
L,25.116311559700474,32.219386012901694,1690.30165585168,41.45559488385839,65,7.10307445320122,7.33743043733008,0,0,0,0,0,0
H,27.21872682800503,31.75556102122926,1537.0970449307858,38.000166890800884,60,4.53683419322423,6.116224527196516,0,0,0,0,0,0
L,26.818652096041347,37.46168809447767,1351.309510813254,48.657720474824146,66,10.643035998436325,6.884988529018082,0,0,0,0,0,0
H,22.040710887099824,29.720623490213075,1702.0146609870721,47.167244714737464,65,7.679912603113252,8.406213824382005,0,0,0,0,0,0
L,22.957778422030557,42.20936582977647,1566.5031679336453,19.909874049646486,204,19.251587407745916,3.265851389731005,1,1,0,0,0,0
H,24.83641812259043,34.968894283035645,1827.8419519304232,39.517955060755085,223,10.132476160445215,7.563620535554902,0,0,0,0,0,0
L,24.530326654517445,29.47102384309293,1411.230928319201,35.55451095355259,42,4.940697188575484,5.253992198839499,0,0,0,0,0,0
L,24.86914654289617,40.13003124302759,1778.6121504545836,36.94078308340628,152,15.260884700131417,6.879929386330214,0,0,0,0,0,0
H,26.59238060050369,42.50145782724057,1544.9744674465076,22.077916518262356,106,15.90907722673688,3.571708619385428,1,0,1,0,0,0
L,25.578766010004145,50.705546434983795,1345.0947229232402,8.282750999821111,61,25.12678042497965,1.166605723680269,0,0,0,0,0,0
L,25.69538180603846,41.853868619621906,1618.758247972475,54.96201920918658,12,16.158486813583448,9.316253604198154,1,0,1,0,0,0
L,26.34122713720685,30.624091300773948,1514.9330424029274,37.632035030283475,221,4.282864163567098,5.969634902643024,0,0,0,0,0,0
H,27.148348410291117,36.05033037413458,1591.1625146008673,42.92202961855507,82,8.901981963843465,7.151405715144816,0,0,0,0,0,0
H,18.887975677070106,47.64361162461844,1302.725387186625,33.12120637984975,23,28.75563594754833,4.518098052908679,0,0,0,0,0,0
L,24.226747103523895,31.109206419188016,1037.9060392664132,25.637585010096046,117,6.882459315664121,2.7863250590769377,0,0,0,0,0,0
L,23.2340644254806,28.650081100494052,1401.051038582313,34.542635252653476,236,5.416016675013452,5.067643455089023,0,0,0,0,0,0
H,25.950632271789704,33.05014145839081,1614.3625807458307,29.87032695681806,96,7.099509186601107,5.0493757187152415,0,0,0,0,0,0
H,24.07579208883069,29.92644297702872,1608.4419041044741,46.08453359172834,186,5.850650888198032,7.7617062785388615,0,0,0,0,0,0
L,25.151723233830243,31.962172946139628,1409.2188755684547,43.35365510506301,76,6.810449712309385,6.397360115072199,0,0,0,0,0,0
L,26.704286152805015,31.694038721637398,1546.786150162345,46.61188336433839,94,4.989752568832383,7.549593258737302,0,0,0,0,0,0
L,23.79402812244368,38.58023069056342,1421.565475234195,43.86766111609971,165,14.786202568119737,6.529921730044074,0,0,0,0,0,0
M,25.72563134542444,28.517009112953204,1473.1965305971123,20.59370220187596,7,2.7913777675287648,3.1768136791574633,0,0,0,0,0,0
H,28.107655646320858,35.65433762497642,1752.4241417012322,36.34951445793935,57,7.546681978655563,6.670132636147738,0,0,0,0,0,0
M,26.66323091974316,31.17527462332202,1233.2393565135912,31.791351330983154,157,4.512043703578861,4.1053765087035785,0,0,0,0,0,0
H,21.828445286640044,37.749928545493965,1877.3424733639608,41.674598274577534,18,15.921483258853922,8.192407685994224,1,0,0,1,0,0
H,24.416506597447796,38.294318977942886,1534.7835322797916,33.44192587657906,223,13.87781238049509,5.374462525978532,1,1,1,0,0,0
H,25.711632670553993,39.46306230422148,1903.7470834434448,43.09103611720268,29,13.751429633667488,8.58999312363149,1,0,0,1,0,0
H,26.105567712443857,39.46215915082174,1872.2655793967926,43.56978712553743,54,13.356591438377883,8.541802380815628,1,0,0,1,0,0
H,24.495301923425508,31.894475276704142,1045.2209938472495,37.4436701307582,173,7.399173353278634,4.098105770404152,0,0,0,0,0,0
H,23.720422218020932,34.97822167918457,1536.755218853523,42.79735831810616,165,11.25779946116364,6.886812957957474,0,0,0,0,0,0
H,25.135525869697936,42.34824960989591,1303.7390614216456,43.7629364140743,16,17.212723740197973,5.974392633040877,1,0,1,0,0,0
M,22.826230592210113,37.20950494273509,1472.940536097908,41.23649413101262,97,14.383274350524974,6.360094635825337,0,0,0,0,0,0
L,27.199468532089035,39.43700155347941,1591.481690173788,43.561612580731726,207,12.237533021390377,7.2594250069820605,1,1,0,0,0,0
L,28.737361947896336,28.914867931667303,1791.4232109852849,46.616916269696,125,0.17750598377096694,8.744568149747746,1,0,0,1,0,0
M,25.789387936900248,39.768034587687616,1283.0089582959752,36.34261076194991,186,13.978646650787368,4.882502112612089,0,0,0,0,0,0
M,24.53512289294177,25.569541260684638,2005.832640389428,32.57554332072567,36,1.034418367742866,6.841998750903808,0,0,0,0,0,0
M,26.881801999827292,27.354969636517428,1383.8073488835491,43.47488801153429,54,0.4731676366901354,6.299567489240886,0,0,0,0,0,0
M,26.543858448717348,30.50293037420959,1231.3548791673702,34.21656884277747,115,3.9590719254922426,4.411805130148718,0,0,0,0,0,0
H,24.448918507789152,37.127984048475625,1718.9937470387028,39.904095224315654,133,12.679065540686473,7.182711012757652,1,0,1,0,0,0
L,24.904312861300493,37.98371226138865,1525.5026168524998,38.657909866050794,193,13.07939940008816,6.175156299760059,1,0,1,0,0,0
H,23.780931321743807,30.929666563327867,1942.2526312451887,56.865790101411875,68,7.14873524158406,11.565207377204588,0,0,0,0,0,0
L,25.32936964987194,25.376482243095612,1303.1902474635344,47.58537459528361,41,0.047112593223673116,6.493486502039019,0,0,0,0,0,0
L,25.597818280090497,39.76746717760006,1536.8585104267179,52.334175788306325,210,14.169648897509564,8.422012926327378,1,1,0,1,0,0
M,23.439734691458607,37.93796880269224,1754.0290649278859,44.112323414598634,64,14.498234111233632,8.102020669183762,1,0,0,1,0,0
H,22.850647316744208,37.13899954626615,1330.8668549451477,42.87069714853273,229,14.28835222952194,5.974365432813996,0,0,0,0,0,0
M,22.34796917593187,44.63329221506068,1756.3328607380274,44.15632855033072,216,22.28532303912881,8.1207550620409,1,1,0,1,0,0
H,25.833069325224084,35.75009353179952,1579.5463007823096,35.42544506825219,79,9.917024206575437,5.859280702735566,0,0,0,0,0,0
L,24.977034860759787,30.0404793833653,1298.897698039441,28.587261967053863,221,5.063444522605515,3.8881600798174576,1,1,0,0,0,0
M,24.832851706290345,41.64383353938997,1752.6496396827488,45.808236344701925,93,16.81098183309963,8.406888892570056,1,0,1,0,0,0
M,25.929051844688665,32.962638134038464,1460.7228397376373,45.11146260284274,9,7.033586289349799,6.900035995596093,0,0,0,0,0,0
L,23.198076048623246,34.474102916037886,1737.6951001026118,54.273164445826765,167,11.27602686741464,9.875414861212194,1,0,0,1,0,0
L,22.859494529657614,32.317764805181426,1359.4284278319954,48.584934082914195,179,9.458270275523812,6.9159937755661955,0,0,0,0,0,0
L,25.482163837937716,30.838134647531994,1209.5761361632608,35.64017397866344,23,5.355970809594279,4.514084181497185,0,0,0,0,0,0
M,21.54264208083889,32.892196306744324,1411.9757463709925,28.855078090935464,186,11.349554225905436,4.266248211941558,0,0,0,0,0,0
H,24.48203093813155,42.60315039735302,1475.558029936626,43.48785114750606,20,18.121119459221468,6.719251095852491,0,0,0,0,0,0
M,29.93289274515576,29.667424448346093,1538.9937394835367,40.24975004095349,242,-0.2654682968096651,6.486294589403627,0,0,0,0,0,0
H,22.30292507429495,40.3475641960824,1606.7672842751442,34.39014260168001,179,18.04463912178745,5.78606869465302,1,0,1,0,0,0
M,24.140515280138555,25.754680021376657,1891.9244918309246,45.46084825142147,102,1.6141647412381026,9.00612484044747,1,0,0,1,0,0
M,20.75421439262046,43.00481577487741,1479.313721774696,28.122005116652012,78,22.250601382256946,4.35615372281482,1,0,1,0,0,0
L,24.53254388355571,43.528661645426055,1856.3567391485378,33.80747514756298,132,18.996117761870345,6.571595217149241,0,0,0,0,0,0
H,28.93307285653062,29.88120213916632,1704.9734657033225,68.52068160380732,163,0.9481292826356977,12.233083139936886,0,0,0,0,0,0
M,25.9338348735808,35.39468172636763,1483.8054880990069,30.155761457863356,114,9.46084685278683,4.6853700888986545,0,0,0,0,0,0
M,23.77244138175805,38.219259596090914,1561.3303855169524,44.41821957629334,242,14.446818214332865,7.261938837175992,1,0,1,0,0,0
L,29.362821290542197,31.97946382971979,1579.1710357829022,50.05190910944545,233,2.616642539177594,8.276494780238183,1,1,0,0,0,0
L,21.51529478096318,44.41370752436998,1705.1383578738482,48.46987830760721,21,22.8984127434068,8.654224995160064,1,0,0,1,0,0
H,25.907886319514038,35.10805715727283,1735.6484034451798,46.76846737110053,135,9.200170837758794,8.499855049657446,1,0,0,1,0,0
M,25.129825574185872,32.39938240852687,1219.9719225851693,44.51777761762845,222,7.269556834340996,5.686956937109654,1,1,0,0,0,0
H,24.50595063817917,35.39411000001323,1695.7255187170256,39.838514220292,51,10.88815936183406,7.073841381269137,0,0,0,0,0,0
M,26.61418294745769,31.318858389137343,1581.5586146033233,54.366949914931816,128,4.704675441679655,9.003614448970453,0,0,0,0,0,0
H,22.6360411834494,35.10464601194597,1578.5298951996065,53.815856745086926,83,12.468604828496566,8.895281540094146,1,0,1,1,0,0
L,25.62524526774466,32.751128849048094,1473.4144582796282,50.03532153549006,27,7.125883581303434,7.71966137958755,0,0,0,0,0,0
M,25.37131664552903,31.10484736795334,1640.73672528133,56.003576092655564,30,5.733530722424309,9.621688381393453,0,0,0,0,0,0
H,23.257974673772573,38.987333702371245,1677.6813575932624,49.5269494664617,52,15.729359028598672,8.700569614486533,1,0,0,1,0,0
L,28.899991160834634,26.53786543034184,1522.4315032574477,36.67185114228538,151,-2.362125730492796,5.846113242071505,0,0,0,0,0,0
L,24.63632547327672,43.81394994359677,1704.3491566202217,33.09199662735165,44,19.177624470320048,5.905792308136754,1,0,1,0,0,0
